timestamp,open,high,low,close,volume,rsi,ema_fast,ema_slow,macd,macd_signal,signal,confidence,executed,rejection_reason,result,pnl,future_close,future_move,candle_size,body_size
1779710115,1.17149,1.17155,1.17149,1.17155,12,54.852831311185604,1.1715243989560953,1.1715055944993,3.425059309281053e-05,4.9627228809229685e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17155,0,6.000000000017103e-05,6.000000000017103e-05
1779710125,1.17168,1.17168,1.17161,1.17161,9,56.649313409684254,1.171566415331901,1.1715294995861985,4.57717170658789e-05,4.7974214957173e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17161,0,7.00000000000145e-05,7.00000000000145e-05
1779710130,1.17163,1.17167,1.17162,1.17164,10,58.12536831374333,1.1715811322655207,1.1715395450783623,4.893485022527955e-05,4.816634208797841e-05,BUY,0.58,False,LOW_CONFIDENCE,,0,1.17164,0,4.999999999988347e-05,1.0000000000065512e-05
1779710135,1.17165,1.17169,1.17165,1.17168,10,60.06774018397291,1.1716009058124166,1.171552313707602,5.4038699873970586e-05,4.934081402263758e-05,BUY,0.61,False,LOW_CONFIDENCE,,0,1.17168,0,3.999999999981796e-05,2.999999999997449e-05
1779710140,1.17167,1.17168,1.1716,1.1716,10,54.63697249659383,1.1716007246499334,1.1715566488250928,5.105309529129798e-05,4.9683270364418636e-05,BUY,0.55,False,LOW_CONFIDENCE,,0,1.1716,0,8.000000000008001e-05,7.00000000000145e-05
1779710145,1.17161,1.17162,1.17152,1.17153,10,50.36779558614222,1.1715865797199467,1.17155422620463,4.255896767313416e-05,4.8258409533084864e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17153,0,0.00010000000000021103,8.000000000008001e-05
1779710150,1.17154,1.17155,1.1715,1.17154,10,50.954369881120705,1.1715772637759574,1.1715529329132999,3.621530541098039e-05,4.584978831232425e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17154,0,5.0000000000105516e-05,0.0
1779710155,1.17153,1.17156,1.17153,1.17153,10,50.317223306031046,1.171567811020766,1.171550848103,3.003611278873386e-05,4.268705279126252e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17153,0,2.999999999997449e-05,0.0
1779710160,1.17155,1.17161,1.17154,1.17161,10,55.12671312623881,1.1715762488166128,1.1715562255481817,3.122437980840331e-05,4.039451795325858e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17161,0,7.00000000000145e-05,5.999999999994898e-05
1779710165,1.17163,1.1718,1.17163,1.17179,10,63.61723828985779,1.1716189990532904,1.1715774777710743,4.613762246363784e-05,4.154313895210556e-05,BUY,0.63,False,LOW_CONFIDENCE,,0,1.17179,0,0.00017000000000000348,0.00016000000000016001
1779710170,1.17178,1.17191,1.17178,1.17191,10,67.94896188325367,1.1716771992426323,1.1716077070646131,6.685550784313321e-05,4.660561307152116e-05,BUY,0.7,True,,LOSS,-5.0,1.17191,0,0.00012999999999996348,0.00012999999999996348
1779710205,1.17199,1.17199,1.1719,1.1719,10,60.43298380736335,1.1718609537586084,1.1717514702080734,0.00011014850619828209,9.033980244102623e-05,BUY,0.63,False,LOW_CONFIDENCE,,0,1.1719,0,9.000000000014552e-05,9.000000000014552e-05
1779710210,1.17192,1.17194,1.17187,1.17191,10,60.83827489592913,1.1718707630068868,1.1717658820073393,0.00010849756794151233,9.39713555821884e-05,BUY,0.63,False,LOW_CONFIDENCE,,0,1.17191,0,7.00000000000145e-05,1.0000000000065512e-05
1779710215,1.17191,1.17191,1.17168,1.17168,10,48.57655197385537,1.1718326104055095,1.1717580745521268,8.763225042218714e-05,9.270353453871911e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17168,0,0.00022999999999995246,0.00022999999999995246
1779710220,1.17168,1.17168,1.17161,1.17161,10,45.58090275800102,1.1717880883244076,1.1717446132292062,6.470557192828075e-05,8.710394197610717e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17161,0,7.00000000000145e-05,7.00000000000145e-05
1779710225,1.17158,1.17158,1.17141,1.17141,10,38.342540193857516,1.171712470659526,1.1717141938447329,3.006050395493176e-05,7.56952543058203e-05,SELL,0.67,True,,WIN,4.6,1.17141,0,0.00017000000000000348,0.00017000000000000348
1779710260,1.17074,1.17082,1.17074,1.17082,11,26.819023303050443,1.1711387445668566,1.1713853412518074,-0.00019410988474399815,-8.13325147468475e-05,SELL,0.81,True,,LOSS,-5.0,1.17082,0,8.000000000008001e-05,8.000000000008001e-05
1779710295,1.17113,1.17118,1.17111,1.17116,11,44.560909557418924,1.1710830534525871,1.1712202700165186,-0.00015370916846935145,-0.0001611750823668246,NONE,0.5,False,NO_SIGNAL,,0,1.17116,0,7.00000000000145e-05,2.999999999997449e-05
1779710300,1.17116,1.17128,1.17116,1.17125,10,48.49769389781586,1.1711164427620697,1.1712229727422896,-0.0001313632484551963,-0.00015521271558328436,NONE,0.5,False,NO_SIGNAL,,0,1.17125,0,0.00012000000000012001,8.999999999992347e-05
1779710305,1.17127,1.17136,1.17127,1.17132,10,51.375111528018344,1.1711571542096557,1.1712317934020815,-0.0001067756321608826,-0.00014552529889722533,NONE,0.5,False,NO_SIGNAL,,0,1.17132,0,8.999999999992347e-05,4.999999999988347e-05
1779710310,1.17133,1.17134,1.17124,1.17124,10,48.08549350447218,1.1711737233677246,1.1712325394564378,-9.267579789340452e-05,-0.00013495539869508319,NONE,0.5,False,NO_SIGNAL,,0,1.17124,0,9.999999999998899e-05,8.999999999992347e-05
1779710315,1.17123,1.17125,1.17113,1.17113,10,43.94050212399427,1.1711649786941798,1.1712232176876707,-8.934644829383664e-05,-0.00012583360861388252,NONE,0.5,False,NO_SIGNAL,,0,1.17113,0,0.00011999999999989797,9.999999999998899e-05
1779710320,1.17112,1.17113,1.17105,1.17105,10,41.17482282837428,1.1711419829553438,1.1712074706251552,-9.210068990483933e-05,-0.00011908702487151096,NONE,0.5,False,NO_SIGNAL,,0,1.17105,0,8.000000000008001e-05,7.00000000000145e-05
1779710325,1.17107,1.17107,1.171,1.17105,10,41.174822828374275,1.171123586364275,1.1711931551137775,-9.320896645648169e-05,-0.00011391141318815963,NONE,0.5,False,NO_SIGNAL,,0,1.17105,0,7.00000000000145e-05,2.0000000000131024e-05
1779710330,1.17105,1.17105,1.17096,1.17098,10,38.72644236812182,1.17109486909142,1.1711737773761615,-9.859845128667999e-05,-0.00011084882080770015,NONE,0.5,False,NO_SIGNAL,,0,1.17098,0,8.999999999992347e-05,7.00000000000145e-05
1779710335,1.17099,1.17099,1.17092,1.17099,10,39.27909290956907,1.171073895273136,1.171157070341965,-0.00010089969137649923,-0.00010885899492137496,NONE,0.5,False,NO_SIGNAL,,0,1.17099,0,7.00000000000145e-05,0.0
1779710340,1.17099,1.171,1.17087,1.17087,10,35.19746544410237,1.1710331162185088,1.1711309730381498,-0.00011112449580186201,-0.00010931209509748787,SELL,0.65,True,,LOSS,-5.0,1.17087,0,0.00012999999999996348,0.00011999999999989797
1779710375,1.17092,1.17097,1.17088,1.17088,10,40.01859498794941,1.170930509006388,1.1710174157583726,-0.0001058668869931001,-0.00011356513926625584,NONE,0.5,False,NO_SIGNAL,,0,1.17088,0,9.000000000014552e-05,4.0000000000040004e-05
1779710370,1.17093,1.17093,1.1709,1.1709,5,41.74745345915454,1.1709259257640883,1.171000343601961,-9.532392048172689e-05,-0.00010755409939440694,NONE,0.5,False,NO_SIGNAL,,0,1.1709,0,2.999999999997449e-05,2.999999999997449e-05
1779710385,1.1709,1.1711,1.1709,1.17091,30,42.354768589533776,1.1709227406112706,1.1709921305472373,-9.071832335694197e-05,-0.0001041869441869016,NONE,0.5,False,NO_SIGNAL,,0,1.17091,0,0.00019999999999997797,9.999999999843467e-06
1779710400,1.17091,1.17095,1.17087,1.1709,30,41.88688216566152,1.1709181924890164,1.170983755042943,-8.687380473171302e-05,-0.00010072431629585372,NONE,0.5,False,NO_SIGNAL,,0,1.1709,0,7.999999999985796e-05,9.999999999843467e-06
1779710415,1.1709,1.17097,1.17078,1.17078,34,36.677540889130455,1.1708905539912131,1.1709652318572208,-9.244397561847251e-05,-9.906824816037357e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17078,0,0.0001900000000001345,0.00012000000000012001
1779710430,1.17078,1.17081,1.17067,1.17078,35,36.677540889130455,1.1708684431929706,1.1709483925974735,-9.57545687938488e-05,-9.840551228706736e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17078,0,0.00013999999999980695,0.0
1779710445,1.17078,1.17089,1.17075,1.17088,35,43.41022090653618,1.1708707545543764,1.1709421750886122,-8.92801688443523e-05,-9.658044359852159e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17088,0,0.000140000000000029,9.999999999998899e-05
1779710460,1.17088,1.17103,1.17088,1.17101,33,50.70979325819326,1.1708986036435012,1.1709483409896475,-7.282014177323326e-05,-9.182838323345821e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17101,0,0.0001500000000000945,0.00013000000000018552
1779710475,1.17102,1.17102,1.17088,1.17094,30,47.19745818545582,1.170906882914801,1.1709475827178615,-6.467813709787329e-05,-8.639833400633601e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17094,0,0.000140000000000029,7.999999999985796e-05
1779710490,1.17094,1.17119,1.17094,1.17117,31,57.54861683532504,1.1709595063318408,1.1709678024707832,-3.9214906526918725e-05,-7.696164851044529e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17117,0,0.00024999999999986144,0.00022999999999995246
1779710505,1.17119,1.17121,1.17105,1.17115,30,56.51639283186257,1.1709976050654727,1.1709843658825303,-2.0413595613444357e-05,-6.565203793103814e-05,BUY,0.65,False,LOW_CONFIDENCE,,0,1.17115,0,0.00016000000000016001,4.0000000000040004e-05
1779710520,1.17115,1.17115,1.17094,1.17099,32,48.98529931480053,1.170996084052378,1.1709848780750276,-1.8213837228220342e-05,-5.616439779046991e-05,BUY,0.6,False,LOW_CONFIDENCE,,0,1.17099,0,0.00020999999999982144,0.00015999999999993797
1779710535,1.1711,1.1712,1.17106,1.17106,29,51.984505298035934,1.1710088672419026,1.1709917073409342,-1.0698886068860602e-05,-4.707129544614446e-05,BUY,0.63,False,LOW_CONFIDENCE,,0,1.17106,0,0.000140000000000029,4.0000000000040004e-05
1779710550,1.17105,1.17106,1.17091,1.17098,30,48.49350642139214,1.171003093793522,1.1709906430372128,-1.1070822677483605e-05,-3.987120089241002e-05,BUY,0.61,False,LOW_CONFIDENCE,,0,1.17098,0,0.0001500000000000945,7.00000000000145e-05
1779710565,1.17098,1.171,1.17084,1.17085,30,43.41713339071396,1.1709724750348176,1.170977857306557,-2.160624613356532e-05,-3.621820994064016e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17085,0,0.00015999999999993797,0.00012999999999996348
1779710580,1.17085,1.1709,1.17083,1.17085,30,43.417133390713964,1.1709479800278542,1.1709662339150517,-2.9614267790467608e-05,-3.4897421510605386e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17085,0,7.00000000000145e-05,0.0
1779710595,1.17085,1.17123,1.17079,1.17123,30,58.126046886602985,1.1710043840222832,1.170990212650047,-5.237949455949575e-06,-2.896552709967327e-05,BUY,0.69,False,LOW_CONFIDENCE,,0,1.17123,0,0.00043999999999999595,0.00038000000000004697
1779710610,1.17123,1.17139,1.17113,1.17131,30,60.44537671971278,1.1710655072178267,1.1710192842273155,2.030166919708698e-05,-1.911208784031995e-05,BUY,0.77,True,,WIN,4.6,1.17131,0,0.00025999999999992696,8.000000000008001e-05
1779710685,1.17106,1.17106,1.17081,1.17081,30,42.139131853633394,1.1710475934051374,1.1710354063789208,1.0162843808503297e-05,1.2584571729961468e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17081,0,0.0002500000000000835,0.0002500000000000835
1779710700,1.17083,1.17106,1.17083,1.17096,30,47.531359477907515,1.17103007472411,1.1710285512535643,2.5083467689590577e-06,1.0569326737760918e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17096,0,0.00022999999999995246,0.00012999999999996348
1779710715,1.17099,1.17109,1.17088,1.17109,30,51.71018403631722,1.171042059779288,1.1710341375032403,6.852933116752169e-06,9.826048013559148e-06,NONE,0.5,False,NO_SIGNAL,,0,1.17109,0,0.00021000000000004349,9.999999999998899e-05
1779710730,1.1711,1.17124,1.1711,1.1712,30,54.962139815120835,1.1710736478234305,1.1710492159120367,1.895357582970547e-05,1.1651553576788451e-05,BUY,0.59,False,LOW_CONFIDENCE,,0,1.1712,0,0.000140000000000029,9.999999999998899e-05
1779710745,1.17119,1.17133,1.17117,1.17129,30,57.47269619239785,1.1711169182587444,1.1710711053745788,3.539757594284154e-05,1.640075804999915e-05,BUY,0.64,False,LOW_CONFIDENCE,,0,1.17129,0,0.00015999999999993797,9.999999999998899e-05
1779710760,1.17128,1.17132,1.17102,1.17102,30,48.739763283146736,1.1710975346069956,1.1710664594314353,2.6339340037040415e-05,1.8388474447407428e-05,BUY,0.55,False,LOW_CONFIDENCE,,0,1.17102,0,0.00029999999999996696,0.000260000000000149
1779710775,1.17102,1.17132,1.17101,1.17132,33,56.591933536352386,1.1711420276855964,1.171089508574032,4.2873745752514125e-05,2.328552870842882e-05,BUY,0.62,False,LOW_CONFIDENCE,,0,1.17132,0,0.00030999999999981043,0.00029999999999996696
1779710790,1.17132,1.17134,1.17113,1.17125,35,54.504644369394924,1.1711636221484771,1.1711040987036654,4.975544720609015e-05,2.8579512407961133e-05,BUY,0.6,False,LOW_CONFIDENCE,,0,1.17125,0,0.00021000000000004349,7.00000000000145e-05
1779710805,1.17125,1.17125,1.17101,1.17104,34,48.72781544580662,1.1711388977187818,1.1710982715487868,3.782803036811444e-05,3.0429215999991805e-05,BUY,0.54,False,LOW_CONFIDENCE,,0,1.17104,0,0.00023999999999979593,0.00020999999999982144
1779710820,1.17104,1.17104,1.17085,1.17089,30,45.07189293684567,1.1710891181750254,1.1710793377716244,1.608634592042968e-05,2.7560641984079365e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17089,0,0.0001900000000001345,0.0001500000000000945
1779711615,1.17056,1.1707,1.17056,1.17068,34,45.191067983993015,1.1707278935842185,1.1707934140260832,-3.759794406588135e-05,1.2340979075311663e-05,SELL,0.73,True,,LOSS,-5.0,1.17068,0,0.000140000000000029,0.00011999999999989797
1779711675,1.17077,1.17084,1.17075,1.17082,29,50.70966458108855,1.1707392652120958,1.170775244878139,-2.8975927359509157e-05,-1.7534083754115743e-05,SELL,0.56,False,LOW_CONFIDENCE,,0,1.17082,0,9.000000000014552e-05,4.999999999988347e-05
1779711690,1.17078,1.17087,1.17063,1.17063,30,44.52359451973102,1.1707174121696766,1.1707620407983081,-3.631351374333569e-05,-2.129017425297818e-05,SELL,0.6,False,LOW_CONFIDENCE,,0,1.17063,0,0.00024000000000001798,0.00014999999999987246
1779711705,1.17066,1.1707,1.17058,1.1707,30,47.072272721996036,1.1707139297357414,1.1707564007257347,-3.6132234741304003e-05,-2.4258715648856785e-05,SELL,0.57,False,LOW_CONFIDENCE,,0,1.1707,0,0.00012000000000012001,4.0000000000040004e-05
1779711720,1.17071,1.1708,1.17061,1.1708,30,50.54957094270325,1.1707311437885932,1.1707603642961224,-2.769268345303999e-05,-2.4945533141790155e-05,SELL,0.52,False,LOW_CONFIDENCE,,0,1.1708,0,0.0001900000000001345,9.000000000014552e-05
1779711735,1.17079,1.17079,1.17059,1.17071,30,47.537920220818215,1.1707269150308746,1.1707557857237476,-2.7868065194835978e-05,-2.5530055846514195e-05,SELL,0.54,False,LOW_CONFIDENCE,,0,1.17071,0,0.00019999999999997797,8.000000000008001e-05
1779711750,1.17072,1.17085,1.17069,1.17084,30,51.966789022771025,1.1707495320246997,1.1707634415670434,-1.74197599105419e-05,-2.39079604853844e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17084,0,0.00015999999999993797,0.00012000000000012001
1779711765,1.17084,1.17103,1.17081,1.17092,30,54.49943208613395,1.1707836256197597,1.1707776741518576,-2.712832305462598e-06,-1.9668859221306313e-05,BUY,0.67,False,LOW_CONFIDENCE,,0,1.17092,0,0.000220000000000109,7.999999999985796e-05
1779711780,1.17096,1.17105,1.17091,1.17092,32,54.49943208613396,1.1708109004958078,1.1707906128653252,8.839252368497696e-06,-1.396715552591107e-05,BUY,0.71,True,,WIN,4.6,1.17092,0,0.000140000000000029,4.0000000000040004e-05
1779711855,1.17111,1.17112,1.1707,1.17075,35,46.33331358107005,1.1709407078744665,1.170880054992099,5.376222771280581e-05,3.53531135097293e-05,BUY,0.58,False,LOW_CONFIDENCE,,0,1.17075,0,0.0004199999999998649,0.000360000000000138
1779711870,1.17074,1.17095,1.17073,1.17094,35,51.99511027417271,1.170940566299573,1.1708855045382718,5.1294842170479527e-05,3.8541471170941594e-05,BUY,0.56,False,LOW_CONFIDENCE,,0,1.17094,0,0.00021999999999988695,0.00020000000000020002
1779711885,1.17096,1.17096,1.17082,1.1709,30,50.78655135931752,1.1709324530396585,1.1708868223075197,4.56017520182872e-05,3.995353156692686e-05,BUY,0.53,False,LOW_CONFIDENCE,,0,1.1709,0,0.000140000000000029,5.999999999994898e-05
1779711900,1.17089,1.171,1.17084,1.17088,30,50.16193574323691,1.1709219624317269,1.1708862020977453,3.9033452734038576e-05,3.976951535971792e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17088,0,0.00015999999999993797,1.0000000000065512e-05
1779711915,1.17088,1.17102,1.17086,1.17102,30,54.3708293986531,1.1709415699453816,1.1708983655434049,4.456312891698566e-05,4.072823990772284e-05,BUY,0.56,False,LOW_CONFIDENCE,,0,1.17102,0,0.00015999999999993797,0.000140000000000029
1779711930,1.17102,1.17105,1.17078,1.17078,30,47.0696330338261,1.1709092559563052,1.170887605039459,2.9317162543840425e-05,3.8446020937455956e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17078,0,0.00026999999999999247,0.00024000000000001798
1779711945,1.17078,1.17086,1.1707,1.17071,30,45.17394817262181,1.170869404765044,1.1708714591267808,1.147491164710246e-05,3.30517924660804e-05,SELL,0.62,False,LOW_CONFIDENCE,,0,1.17071,0,0.00015999999999993797,7.00000000000145e-05
1779711960,1.17071,1.17076,1.17065,1.17065,30,43.56272105588489,1.1708255238120353,1.1708513264788916,-7.40444169600174e-06,2.4960537697784387e-05,SELL,0.73,True,,LOSS,-5.0,1.17065,0,0.0001100000000000545,5.999999999994898e-05
1779712020,1.1704,1.17048,1.17023,1.17043,30,39.308377340382016,1.1706761665534096,1.1707705617641497,-6.73956864352121e-05,-1.2594122974018286e-05,SELL,0.73,True,,LOSS,-5.0,1.17043,0,0.00024999999999986144,2.999999999997449e-05
1779712095,1.17028,1.17041,1.17023,1.17038,30,40.80976400169906,1.1704913582562213,1.1706345726286393,-0.0001245504555262844,-7.61569673365907e-05,SELL,0.66,False,LOW_CONFIDENCE,,0,1.17038,0,0.00017999999999984695,9.999999999998899e-05
1779712110,1.17038,1.17049,1.17037,1.17049,33,44.52915077231749,1.1704910866049771,1.1706214296623993,-0.0001193081535186824,-8.478720548187919e-05,SELL,0.61,False,LOW_CONFIDENCE,,0,1.17049,0,0.00012000000000012001,0.0001100000000000545
1779712125,1.1705,1.17064,1.1705,1.17059,30,47.72846614561372,1.1705108692839816,1.170618572420363,-0.0001058753931730827,-8.900484337545517e-05,SELL,0.56,False,LOW_CONFIDENCE,,0,1.17059,0,0.00013999999999980695,8.999999999992347e-05
1779712140,1.17061,1.17062,1.17054,1.1706,29,48.04949585672312,1.1705286954271854,1.1706168840185118,-9.334786453907284e-05,-8.987344766672251e-05,SELL,0.54,False,LOW_CONFIDENCE,,0,1.1706,0,8.000000000008001e-05,9.999999999843467e-06
1779712155,1.17062,1.17066,1.17057,1.17062,30,48.72431082775389,1.1705469563417483,1.1706171672895562,-8.087553906577227e-05,-8.807386584949919e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17062,0,8.999999999992347e-05,0.0
1779712170,1.17062,1.17087,1.17062,1.17086,30,56.062295144710816,1.1706095650733988,1.1706392429905057,-5.105878017674925e-05,-8.067084839561328e-05,NONE,0.5,False,NO_SIGNAL,,0,1.17086,0,0.0002500000000000835,0.00024000000000001798
1779712185,1.17086,1.17096,1.17078,1.17092,35,57.68436433114727,1.170671652058719,1.1706647663550052,-2.2335195273726072e-05,-6.900371736861795e-05,BUY,0.65,False,LOW_CONFIDENCE,,0,1.17092,0,0.000180000000000069,5.999999999994898e-05
1779712200,1.17092,1.17092,1.17068,1.17089,31,56.56565299273442,1.1707153216469752,1.1706852421409137,-1.967485472986752e-06,-5.5596470619358047e-05,BUY,0.72,True,,LOSS,-5.0,1.17089,0,0.00024000000000001798,2.999999999997449e-05
1779712260,1.17075,1.17088,1.17075,1.17087,30,55.24408091378438,1.1707403397466012,1.1707049307703803,1.4191232811766596e-05,-2.0628933810521794e-05,BUY,0.72,True,,WIN,4.6,1.17087,0,0.00012999999999996348,0.00012000000000012001
