timestamp,open,high,low,close,volume,rsi,ema_fast,ema_slow,macd,macd_signal,signal,confidence,executed,rejection_reason,result,pnl,future_close,future_move,candle_size,body_size,atr,ema_distance,upper_wick_ratio,lower_wick_ratio,momentum_accel1779998250,1.16626,1.16636,1.16606,1.16606,30,46.63675454211312,1.1661933071545032,1.166106963266515,5.1855773094633406e-05,5.203473582594069e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16606,0,0.00029999999999996696,0.00019999999999997797,0.0001975068618961385,8.634388798811621e-05,0.3333333333333333,0.0,-0.00026999999999999247
1779998280,1.16623,1.16628,1.16611,1.16611,30,48.235389788521644,1.166185716578882,1.166119060550839,4.271267162581083e-05,5.031972189323618e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16611,0,0.00017000000000000348,0.00012000000000012001,0.00020340139928331648,6.665602804312165e-05,0.29411764705813204,0.0,-0.000220000000000109
1779998295,1.16609,1.16609,1.1659,1.16597,30,44.59090446374664,1.1661425732631057,1.1661055095916717,2.3553720241986653e-05,4.495354694809878e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16597,0,0.0001900000000001345,0.00012000000000012001,0.00020428505564645122,3.7063671433967826e-05,0.0,0.3684210526313944,-0.00020999999999982144
1779998310,1.16594,1.1661,1.16589,1.1661,30,48.464841597215,1.1661340586104845,1.1661050087197016,1.818542081144514e-05,3.958954623443335e-05,NONE,0.5,False,NO_SIGNAL,,0,1.1661,0,0.00020999999999982144,0.00015999999999993797,0.00020504993107891,2.9049890782895105e-05,0.0,0.23809523809488564,0.00034999999999985043
1779998550,1.16577,1.16593,1.16577,1.1658,30,45.35335765729449,1.1658528860877055,1.165911930030495,-6.36850953585899e-05,-5.706603784593231e-05,SELL,0.56,False,LOW_CONFIDENCE,,0,1.1658,0,0.00015999999999993797,2.999999999997449e-05,0.00018117244637636917,5.9043942789438475e-05,0.8125000000000867,0.0,-2.0000000000131024e-05
1779998565,1.16581,1.1659,1.16579,1.1658,30,45.35335765729448,1.1658423088701644,1.1659017545731774,-6.442498309700007e-05,-5.8537891004392465e-05,SELL,0.56,False,LOW_CONFIDENCE,,0,1.1658,0,0.00010999999999983245,1.0000000000065512e-05,0.00017167964554375226,5.944570301297247e-05,0.8181818181823687,0.09090909090780636,-6.000000000017103e-05
1779998595,1.1657,1.16592,1.16564,1.16592,30,49.712375233206586,1.165833477676905,1.1658859128703944,-6.06308748922757e-05,-6.126130730180151e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16592,0,0.000280000000000058,0.000220000000000109,0.00018593180953500147,5.2435193489408505e-05,0.0,0.2142857142854877,0.00026000000000037105
1779998610,1.16591,1.166,1.16587,1.166,30,51.97990942259657,1.165866782141524,1.1658962844276313,-4.3975798236006725e-05,-5.780412839097656e-05,NONE,0.5,False,NO_SIGNAL,,0,1.166,0,0.00012999999999996348,8.999999999992347e-05,0.00017847262811979069,2.9502286107208064e-05,0.0,0.30769230769270184,0.00022999999999973042
1779998625,1.166,1.16603,1.1659,1.16595,30,50.45637589805281,1.1658834257132193,1.165901167661483,-3.437878638790082e-05,-5.311897640445688e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16595,0,0.00012999999999996348,4.999999999988347e-05,0.00017200840421857303,1.774194826364983e-05,0.2307692307690994,0.38461538461630435,-6.999999999979245e-05
1779998640,1.16593,1.16601,1.16593,1.16601,30,52.255592597773884,1.1659087405705755,1.165911061510439,-2.1722699662607425e-05,-4.683963143428079e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16601,0,8.000000000008001e-05,8.000000000008001e-05,0.0001597386317440436,2.320939863631466e-06,0.0,0.0,5.999999999994898e-05
1779998730,1.16652,1.16662,1.16648,1.16661,35,66.4843721862581,1.166186860248133,1.1660520359843318,9.387609221933602e-05,1.5315068787078733e-05,BUY,0.8,True,,LOSS,-5.0,1.16661,0,0.000140000000000029,8.999999999992347e-05,0.0001877266895677137,0.00013482426380106993,0.07142857142902458,0.2857142857145123,2.9999999999752447e-05
1779998895,1.1664,1.1664,1.16624,1.16635,30,53.338448614385825,1.166411086356402,1.1663060771263036,0.00011860503147409496,0.000125660653861784,NONE,0.5,False,NO_SIGNAL,,0,1.16635,0,0.00016000000000016001,5.0000000000105516e-05,0.00016875347486352174,0.00010500923009826302,0.0,0.687499999999653,-8.999999999992347e-05
1779998970,1.16704,1.16721,1.16703,1.16719,35,71.92446643897775,1.1667764679772659,1.1665384064838489,0.0002243138047381965,0.00016321478314372398,BUY,0.76,True,,LOSS,-5.0,1.16719,0,0.000180000000000069,0.00014999999999987246,0.00017619866760435024,0.00023806149341698557,0.11111111111179643,0.055555555555898216,0.00019999999999997797
1779999060,1.16681,1.1669,1.16678,1.16689,30,59.33047030167855,1.1668423873814324,1.1666854436702145,0.00018274690348074607,0.00019251101252105518,NONE,0.5,False,NO_SIGNAL,,0,1.16689,0,0.00012000000000012001,8.000000000008001e-05,0.00016886359165223732,0.00015694371121788286,0.08333333333379593,0.2499999999995374,7.999999999985796e-05
1779999075,1.1669,1.16695,1.16686,1.16691,30,59.834229109873064,1.1668559099051459,1.1667058578820133,0.0001773615338811485,0.00018948111672615681,NONE,0.5,False,NO_SIGNAL,,0,1.16691,0,8.999999999992347e-05,9.999999999843467e-06,0.00015834841927575362,0.00015005202313256305,0.4444444444452668,0.4444444444452668,0.00026999999999999247
1779999090,1.16691,1.16696,1.16676,1.16677,30,54.74813817588258,1.1668387279241168,1.1667116889836484,0.00015996211870183963,0.00018357731701698225,NONE,0.5,False,NO_SIGNAL,,0,1.16677,0,0.00019999999999997797,0.00013999999999980695,0.00016390197564986574,0.0001270389404683936,0.2500000000005551,0.05000000000033307,4.0000000000040004e-05
1779999105,1.16677,1.16678,1.16658,1.16666,30,51.092058165368194,1.1668029823392934,1.166706989985135,0.00013573900555030605,0.00017400965458841023,NONE,0.5,False,NO_SIGNAL,,0,1.16666,0,0.00019999999999997797,0.0001100000000000545,0.00016871505478501154,9.59923541583585e-05,0.04999999999922285,0.4000000000004441,-0.00017000000000000348
1779999120,1.16666,1.16676,1.1665,1.16673,32,53.22194756124129,1.1667883858714347,1.1667090818046681,0.00012079390205910201,0.00016336650396219773,NONE,0.5,False,NO_SIGNAL,,0,1.16673,0,0.00025999999999992696,7.00000000000145e-05,0.00018088640102445692,7.930406676659452e-05,0.1153846153845497,0.6153846153845497,1.999999999990898e-05
1779999135,1.16673,1.16678,1.16667,1.16667,35,51.17524819240272,1.1667647086971478,1.1667055289133348,0.00010292504167042082,0.00015127821139448858,NONE,0.5,False,NO_SIGNAL,,0,1.16667,0,0.00010999999999983245,5.999999999994898e-05,0.00017143486728595671,5.917978381297928e-05,0.45454545454508755,0.0,-0.00010999999999983245
1779999150,1.16667,1.16688,1.16666,1.16686,35,56.81042787440304,1.1667837669577181,1.1667195717393952,0.00010289957441611541,0.00014160248392879065,NONE,0.5,False,NO_SIGNAL,,0,1.16686,0,0.00021999999999988695,0.00018999999999991246,0.00017791022639078585,6.419521832290442e-05,0.0909090909087239,0.045454545454866595,0.00017000000000000348
1779999180,1.16693,1.1671,1.16693,1.1671,29,62.958101029014635,1.1668640108529396,1.1667682411069382,0.00012059491368754394,0.00013140035721044538,NONE,0.5,False,NO_SIGNAL,,0,1.1671,0,0.00017000000000000348,0.00017000000000000348,0.0001847414653331223,9.576974600133958e-05,0.0,0.0,0.000320000000000098
1779999195,1.16711,1.16711,1.16684,1.16686,30,54.56632169404293,1.1668632086823516,1.1667765828244894,0.00011300896814447903,0.0001277220793836228,NONE,0.5,False,NO_SIGNAL,,0,1.16686,0,0.00026999999999999247,0.0002500000000000835,0.00019610927918495494,8.662585786223254e-05,0.0,0.07407407407373903,-0.00031000000000003247
1779999225,1.16665,1.16677,1.16665,1.16674,30,51.004177808587585,1.166804453556705,1.1667627957227185,7.641055113971618e-05,0.00011126954563043067,NONE,0.5,False,NO_SIGNAL,,0,1.16674,0,0.00012000000000012001,9.000000000014552e-05,0.00020027763890760969,4.1657833986574744e-05,0.2499999999995374,0.0,-9.999999999976694e-05
1779999240,1.16674,1.16674,1.16659,1.16659,30,46.93655490443012,1.166761562845364,1.166747087020653,5.368913288550381e-05,9.97534630595977e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16659,0,0.0001500000000000945,0.0001500000000000945,0.00019357395017690748,1.4475824710924456e-05,0.0,0.0,-0.000180000000000069
1779999360,1.16665,1.16683,1.16665,1.16683,30,55.4623128526905,1.1666348186947424,1.166658746099236,-1.0871762609943048e-05,6.067368209600898e-07,NONE,0.5,False,NO_SIGNAL,,0,1.16683,0,0.000180000000000069,0.000180000000000069,0.0001805839522177406,2.3927404493528925e-05,0.0,0.0,0.00018999999999991246
1779999615,1.16713,1.16713,1.16704,1.16705,30,53.1059305475596,1.1671091093779964,1.16701604279232,0.00011068143803250052,0.00011909103394611297,NONE,0.5,False,NO_SIGNAL,,0,1.16705,0,8.999999999992347e-05,8.000000000008001e-05,0.00015954626354815,9.306658567642678e-05,0.0,0.11111111110946634,0.00013999999999980695
1779999630,1.16705,1.16715,1.16702,1.16705,30,53.1059305475596,1.167097287502397,1.1670191298112,9.935407639649618e-05,0.00011514364243616699,NONE,0.5,False,NO_SIGNAL,,0,1.16705,0,0.00012999999999996348,0.0,0.00015560676169129885,7.815769119701166e-05,0.7692307692309006,0.2307692307690994,-0.0001100000000000545
1779999645,1.16705,1.16705,1.16682,1.16685,30,46.448369012050975,1.1670478300019176,1.1670037543738183,7.33934840297934e-05,0.00010679361075485396,NONE,0.5,False,NO_SIGNAL,,0,1.16685,0,0.00022999999999995246,0.00019999999999997797,0.00016552586024249,4.407562809927157e-05,0.0,0.13043478260861172,-0.00020999999999982144
1779999660,1.16685,1.16696,1.16685,1.16691,30,48.522674054476155,1.1670202640015341,1.1669952312489258,5.7003709381664436e-05,9.683563048017952e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16691,0,0.0001100000000000545,5.999999999994898e-05,0.0001581224121389859,2.503275260834492e-05,0.45454545454618855,0.0,0.00022999999999995246
1779999675,1.16691,1.16704,1.16685,1.16687,30,47.2163108589137,1.1669902112012274,1.1669838465899325,4.032235617978941e-05,8.553297562006831e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16687,0,0.0001900000000001345,3.999999999981796e-05,0.0001623727572225548,6.364611294884526e-06,0.6842105263162815,0.10526315789535193,-0.00011999999999989797
1779999750,1.16673,1.16673,1.16654,1.16656,30,37.70816101018264,1.1668126900064182,1.1668927781820249,-4.2649970842800755e-05,1.977712440883966e-05,SELL,0.79,True,,LOSS,-5.0,1.16656,0,0.0001900000000001345,0.00017000000000000348,0.00017507635645993625,8.008817560667403e-05,0.0,0.10526315789535193,-0.00012000000000012001
1779999915,1.16659,1.16673,1.16654,1.16673,30,50.10658503545928,1.1666116614233024,1.166693370199622,-8.713699977480616e-05,-8.73382002078385e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16673,0,0.0001900000000001345,0.000140000000000029,0.00016793922233148458,8.170877631963336e-05,0.0,0.26315789473721113,0.00017999999999984695
1779999930,1.16676,1.16683,1.16674,1.16676,30,51.369579998612004,1.166641329138642,1.166699427454202,-7.033143590917668e-05,-8.393684734810591e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16676,0,8.999999999992347e-05,0.0,0.00015888065934732484,5.809831556002898e-05,0.7777777777786001,0.22222222222139984,2.999999999997449e-05
1779999945,1.16677,1.16689,1.16677,1.16688,30,56.12905047483139,1.1666890633109135,1.1667158431401836,-4.679063709889242e-05,-7.650760529826281e-05,NONE,0.5,False,NO_SIGNAL,,0,1.16688,0,0.00011999999999989797,0.00010999999999983245,0.00015502990476523517,2.677982927012934e-05,0.08333333333395013,0.0,0.0001500000000000945
1780000005,1.16725,1.16728,1.16718,1.16726,31,67.7075672125634,1.1669788483321504,1.1668589434739318,7.673258541807115e-05,-7.974783255769962e-06,BUY,0.85,True,,LOSS,-5.0,1.16726,0,9.999999999998899e-05,1.0000000000065512e-05,0.00014804561204688293,0.00011990485821855579,0.20000000000133228,0.6999999999980016,0.0
1780000170,1.1676,1.16771,1.16758,1.16767,33,70.66258521375808,1.167441915615333,1.1672270426354907,0.00020224501349686008,0.0001497802498084729,BUY,0.75,True,,LOSS,-5.0,1.16767,0,0.00012999999999996348,7.00000000000145e-05,0.00016389802292982188,0.00021487297984235099,0.30769230769270184,0.1538461538454969,0.00012999999999996348
1780000260,1.16744,1.16755,1.16742,1.16755,30,58.87044916811646,1.1675446551270658,1.1673916760334477,0.00017789338052853765,0.00018925042098924275,NONE,0.5,False,NO_SIGNAL,,0,1.16755,0,0.00013000000000018552,0.0001100000000000545,0.00015741110010715487,0.0001529790936181108,0.0,0.15384615384694217,-9.999999999843467e-06
